symbol,form,n_fills,n_busy,sum_net_bps,net_per_fill_bps,n_eaten,n_partial
SNXXUSDT,pct2-1to1-600,17,78,-256.5,-15.09,0,0
SNXXUSDT,pct2-1to1-7200,5,92,95.0,19.00,0,0
SNXXUSDT,stack2-1to1-3600,29,63,-460.2,-15.87,0,0
SNXXUSDT,stack2-1to1-60,42,47,-581.3,-13.84,0,0
SNXXUSDT,stack2-1to1-600,30,62,-487.1,-16.24,0,0
SNXXUSDT,stack2-1to1-7200,29,63,-460.2,-15.87,0,0
SOXSUSDT,at-1to1-3600,2,0,-17.1,-8.54,0,0
SOXSUSDT,at-1to1-60,2,0,-17.1,-8.54,0,0
SOXSUSDT,at-1to1-600,2,0,-17.1,-8.54,0,0
SOXSUSDT,at-1to1-7200,2,0,-17.1,-8.54,0,0
SOXSUSDT,behind-1to1-3600,2,0,-19.0,-9.52,0,0
SOXSUSDT,behind-1to1-60,2,0,-19.0,-9.52,0,0
SOXSUSDT,behind-1to1-600,2,0,-19.0,-9.52,0,0
SOXSUSDT,behind-1to1-7200,2,0,-19.0,-9.52,0,0
SOXSUSDT,pct0.5-1to1-3600,2,0,-57.6,-28.80,0,0
SOXSUSDT,pct0.5-1to1-60,2,0,4.7,2.36,0,0
SOXSUSDT,pct0.5-1to1-600,2,0,-69.4,-34.68,0,0
SOXSUSDT,pct0.5-1to1-7200,2,0,-114.4,-57.22,0,0
SOXSUSDT,pct1-1to1-3600,2,0,-108.4,-54.21,0,0
SOXSUSDT,pct1-1to1-60,2,0,4.7,2.36,0,0
SOXSUSDT,pct1-1to1-600,2,0,-69.4,-34.68,0,0
SOXSUSDT,pct1-1to1-7200,2,0,-165.3,-82.63,0,0
SOXSUSDT,pct2-1to1-3600,2,0,-128.3,-64.16,0,0
SOXSUSDT,pct2-1to1-60,2,0,4.7,2.36,0,0
SOXSUSDT,pct2-1to1-600,2,0,-69.4,-34.68,0,0
SOXSUSDT,pct2-1to1-7200,2,0,-171.9,-85.95,0,0
SOXSUSDT,stack2-1to1-3600,1,0,-16.1,-16.10,0,0
SOXSUSDT,stack2-1to1-60,1,0,-16.1,-16.10,0,0
SOXSUSDT,stack2-1to1-600,1,0,-16.1,-16.10,0,0
SOXSUSDT,stack2-1to1-7200,1,0,-16.1,-16.10,0,0
SPCXUSDT,at-1to1-3600,3,0,-17.1,-5.71,0,0
SPCXUSDT,at-1to1-60,3,0,-17.1,-5.71,0,0
SPCXUSDT,at-1to1-600,3,0,-17.1,-5.71,0,0
SPCXUSDT,at-1to1-7200,3,0,-17.1,-5.71,0,0
SPCXUSDT,behind-1to1-3600,3,0,-14.0,-4.67,0,0
SPCXUSDT,behind-1to1-60,3,0,-14.0,-4.67,0,0
SPCXUSDT,behind-1to1-600,3,0,-14.0,-4.67,0,0
SPCXUSDT,behind-1to1-7200,3,0,-14.0,-4.67,0,0
SPCXUSDT,pct0.5-1to1-3600,3,0,16.1,5.36,0,0
SPCXUSDT,pct0.5-1to1-60,3,0,12.2,4.08,0,0
SPCXUSDT,pct0.5-1to1-600,3,0,5.3,1.76,0,0
SPCXUSDT,pct0.5-1to1-7200,3,0,48.6,16.21,0,0
SPCXUSDT,pct1-1to1-3600,3,0,-7.0,-2.32,0,0
SPCXUSDT,pct1-1to1-60,3,0,12.2,4.08,0,0
SPCXUSDT,pct1-1to1-600,3,0,5.3,1.76,0,0
SPCXUSDT,pct1-1to1-7200,3,0,20.0,6.65,0,0
SPCXUSDT,pct2-1to1-3600,3,0,-7.0,-2.32,0,0
SPCXUSDT,pct2-1to1-60,3,0,12.2,4.08,0,0
SPCXUSDT,pct2-1to1-600,3,0,5.3,1.76,0,0
SPCXUSDT,pct2-1to1-7200,3,0,20.0,6.65,0,0
SPCXUSDT,stack2-1to1-3600,3,0,-12.5,-4.18,0,0
SPCXUSDT,stack2-1to1-60,3,0,-3.5,-1.17,0,0
SPCXUSDT,stack2-1to1-600,3,0,-6.1,-2.03,0,0
SPCXUSDT,stack2-1to1-7200,3,0,-12.5,-4.18,0,0
TRUMPUSDT,at-1to1-3600,9,0,-98.3,-10.92,0,0
TRUMPUSDT,at-1to1-60,9,0,-98.3,-10.92,0,0
TRUMPUSDT,at-1to1-600,9,0,-98.3,-10.92,0,0
TRUMPUSDT,at-1to1-7200,9,0,-98.3,-10.92,0,0
TRUMPUSDT,behind-1to1-3600,6,4,-78.0,-13.00,0,0
TRUMPUSDT,behind-1to1-60,7,3,-92.8,-13.26,0,0
TRUMPUSDT,behind-1to1-600,6,4,-78.0,-13.00,0,0
TRUMPUSDT,behind-1to1-7200,6,4,-78.0,-13.00,0,0
TRUMPUSDT,pct0.5-1to1-3600,3,7,35.6,11.87,0,0
TRUMPUSDT,pct0.5-1to1-60,5,5,-85.6,-17.12,0,0
TRUMPUSDT,pct0.5-1to1-600,3,7,-69.0,-23.00,0,0
TRUMPUSDT,pct0.5-1to1-7200,3,7,35.6,11.87,0,0
TRUMPUSDT,pct1-1to1-3600,3,7,-37.0,-12.33,0,0
TRUMPUSDT,pct1-1to1-60,5,5,-85.6,-17.12,0,0
TRUMPUSDT,pct1-1to1-600,3,7,-53.5,-17.82,0,0
TRUMPUSDT,pct1-1to1-7200,3,7,-262.0,-87.32,0,0
TRUMPUSDT,pct2-1to1-3600,3,7,-37.0,-12.33,0,0
TRUMPUSDT,pct2-1to1-60,5,5,-85.6,-17.12,0,0
TRUMPUSDT,pct2-1to1-600,3,7,-53.5,-17.82,0,0
TRUMPUSDT,pct2-1to1-7200,3,7,-438.5,-146.17,0,0
TRUMPUSDT,stack2-1to1-3600,4,6,-23.0,-5.76,0,0
TRUMPUSDT,stack2-1to1-60,6,4,-76.2,-12.70,0,0
TRUMPUSDT,stack2-1to1-600,4,6,-23.0,-5.76,0,0
TRUMPUSDT,stack2-1to1-7200,4,6,-23.0,-5.76,0,0
TRXUSDT,at-1to1-3600,9,0,-81.8,-9.09,0,0
TRXUSDT,at-1to1-60,9,0,-81.8,-9.09,0,0
TRXUSDT,at-1to1-600,9,0,-81.8,-9.09,0,0
TRXUSDT,at-1to1-7200,9,0,-81.8,-9.09,0,0
TRXUSDT,behind-1to1-3600,6,3,-64.7,-10.79,0,0
TRXUSDT,behind-1to1-60,7,2,-69.2,-9.88,0,0
TRXUSDT,behind-1to1-600,6,3,-64.7,-10.79,0,0
TRXUSDT,behind-1to1-7200,6,3,-64.7,-10.79,0,0
TRXUSDT,pct0.5-1to1-3600,4,5,-31.1,-7.77,0,0
TRXUSDT,pct0.5-1to1-60,6,3,-50.9,-8.48,0,0
TRXUSDT,pct0.5-1to1-600,4,5,-31.2,-7.80,0,0
TRXUSDT,pct0.5-1to1-7200,4,5,-37.3,-9.32,0,0
TRXUSDT,pct1-1to1-3600,4,5,-31.1,-7.77,0,0
TRXUSDT,pct1-1to1-60,6,3,-50.9,-8.48,0,0
TRXUSDT,pct1-1to1-600,4,5,-31.2,-7.80,0,0
TRXUSDT,pct1-1to1-7200,4,5,-37.3,-9.32,0,0
TRXUSDT,pct2-1to1-3600,4,5,-31.1,-7.77,0,0
TRXUSDT,pct2-1to1-60,6,3,-50.9,-8.48,0,0
TRXUSDT,pct2-1to1-600,4,5,-31.2,-7.80,0,0
TRXUSDT,pct2-1to1-7200,4,5,-37.3,-9.32,0,0
TRXUSDT,stack2-1to1-3600,4,5,-43.1,-10.76,0,0
TRXUSDT,stack2-1to1-60,6,3,-50.9,-8.48,0,0
TRXUSDT,stack2-1to1-600,4,5,-25.1,-6.29,0,0
TRXUSDT,stack2-1to1-7200,4,5,-43.1,-10.76,0,0
WIFUSDT,at-1to1-3600,3,0,-33.3,-11.11,0,0
WIFUSDT,at-1to1-60,3,0,-33.3,-11.11,0,0
WIFUSDT,at-1to1-600,3,0,-33.3,-11.11,0,0
WIFUSDT,at-1to1-7200,3,0,-33.3,-11.11,0,0
WIFUSDT,behind-1to1-3600,2,1,-10.8,-5.41,0,0
WIFUSDT,behind-1to1-60,2,1,-5.4,-2.68,0,0
WIFUSDT,behind-1to1-600,2,1,-10.8,-5.41,0,0
WIFUSDT,behind-1to1-7200,2,1,-10.8,-5.41,0,0
WIFUSDT,pct0.5-1to1-3600,2,1,-11.2,-5.62,0,0
WIFUSDT,pct0.5-1to1-60,2,1,-10.8,-5.38,0,0
WIFUSDT,pct0.5-1to1-600,2,1,27.0,13.49,0,0
WIFUSDT,pct0.5-1to1-7200,2,1,-11.2,-5.62,0,0
WIFUSDT,pct1-1to1-3600,2,1,-6.3,-3.13,0,0
WIFUSDT,pct1-1to1-60,2,1,-10.8,-5.38,0,0
WIFUSDT,pct1-1to1-600,2,1,37.8,18.90,0,0
WIFUSDT,pct1-1to1-7200,2,1,-11.7,-5.86,0,0
WIFUSDT,pct2-1to1-3600,2,1,10.0,4.98,0,0
WIFUSDT,pct2-1to1-60,2,1,-10.8,-5.38,0,0
WIFUSDT,pct2-1to1-600,2,1,37.8,18.90,0,0
WIFUSDT,pct2-1to1-7200,2,1,-173.1,-86.53,0,0
WIFUSDT,stack2-1to1-3600,2,1,-10.9,-5.43,0,0
WIFUSDT,stack2-1to1-60,2,1,-10.8,-5.38,0,0
WIFUSDT,stack2-1to1-600,2,1,-10.9,-5.43,0,0
WIFUSDT,stack2-1to1-7200,2,1,-10.9,-5.43,0,0
XAGUSDT,at-1to1-3600,44,0,-336.8,-7.65,0,0
XAGUSDT,at-1to1-60,44,0,-336.8,-7.65,0,0
XAGUSDT,at-1to1-600,44,0,-336.8,-7.65,0,0
XAGUSDT,at-1to1-7200,44,0,-336.8,-7.65,0,0
XAGUSDT,behind-1to1-3600,22,22,-161.5,-7.34,0,0
XAGUSDT,behind-1to1-60,25,19,-194.5,-7.78,0,0
XAGUSDT,behind-1to1-600,22,22,-161.5,-7.34,0,0
XAGUSDT,behind-1to1-7200,22,22,-161.5,-7.34,0,0
XAGUSDT,pct0.5-1to1-3600,3,41,33.4,11.12,0,0
XAGUSDT,pct0.5-1to1-60,14,30,-119.4,-8.53,0,0
XAGUSDT,pct0.5-1to1-600,5,39,6.1,1.22,0,0
XAGUSDT,pct0.5-1to1-7200,3,41,76.3,25.42,0,0
XAGUSDT,pct1-1to1-3600,3,41,38.0,12.65,0,0
XAGUSDT,pct1-1to1-60,14,30,-119.4,-8.53,0,0
XAGUSDT,pct1-1to1-600,5,39,6.1,1.22,0,0
XAGUSDT,pct1-1to1-7200,3,41,124.9,41.63,0,0
XAGUSDT,pct2-1to1-3600,3,41,38.0,12.65,0,0
XAGUSDT,pct2-1to1-60,14,30,-119.4,-8.53,0,0
XAGUSDT,pct2-1to1-600,5,39,6.1,1.22,0,0
XAGUSDT,pct2-1to1-7200,3,41,64.9,21.63,0,0
XAGUSDT,stack2-1to1-3600,12,32,-78.1,-6.51,0,0
XAGUSDT,stack2-1to1-60,17,27,-120.8,-7.11,0,0
XAGUSDT,stack2-1to1-600,12,32,-78.1,-6.51,0,0
XAGUSDT,stack2-1to1-7200,12,32,-78.1,-6.51,0,0
XAUTUSDT,at-1to1-3600,1,0,-6.5,-6.53,0,0
XAUTUSDT,at-1to1-60,1,0,-6.5,-6.53,0,0
XAUTUSDT,at-1to1-600,1,0,-6.5,-6.53,0,0
XAUTUSDT,at-1to1-7200,1,0,-6.5,-6.53,0,0
XAUTUSDT,behind-1to1-3600,1,0,-5.6,-5.60,0,0
XAUTUSDT,behind-1to1-60,1,0,-6.5,-6.53,0,0
XAUTUSDT,behind-1to1-600,1,0,-5.6,-5.60,0,0
XAUTUSDT,behind-1to1-7200,1,0,-5.6,-5.60,0,0
XAUTUSDT,pct0.5-1to1-3600,1,0,-7.5,-7.47,0,0
XAUTUSDT,pct0.5-1to1-60,1,0,-6.5,-6.53,0,0
XAUTUSDT,pct0.5-1to1-600,1,0,-7.2,-7.23,0,0
XAUTUSDT,pct0.5-1to1-7200,1,0,-6.8,-6.77,0,0
XAUTUSDT,pct1-1to1-3600,1,0,-7.5,-7.47,0,0
XAUTUSDT,pct1-1to1-60,1,0,-6.5,-6.53,0,0
XAUTUSDT,pct1-1to1-600,1,0,-7.2,-7.23,0,0
XAUTUSDT,pct1-1to1-7200,1,0,-6.8,-6.77,0,0
XAUTUSDT,pct2-1to1-3600,1,0,-7.5,-7.47,0,0
XAUTUSDT,pct2-1to1-60,1,0,-6.5,-6.53,0,0
XAUTUSDT,pct2-1to1-600,1,0,-7.2,-7.23,0,0
XAUTUSDT,pct2-1to1-7200,1,0,-6.8,-6.77,0,0
XAUTUSDT,stack2-1to1-3600,1,0,-2.1,-2.10,0,0
XAUTUSDT,stack2-1to1-60,1,0,-6.5,-6.53,0,0
XAUTUSDT,stack2-1to1-600,1,0,-2.1,-2.10,0,0
XAUTUSDT,stack2-1to1-7200,1,0,-2.1,-2.10,0,0
XLMUSDT,at-1to1-3600,16,0,-187.5,-11.72,0,0
XLMUSDT,at-1to1-60,16,0,-187.5,-11.72,0,0
XLMUSDT,at-1to1-600,16,0,-187.5,-11.72,0,0
XLMUSDT,at-1to1-7200,16,0,-187.5,-11.72,0,0
XLMUSDT,behind-1to1-3600,5,11,-43.3,-8.67,0,0
XLMUSDT,behind-1to1-60,6,10,-82.3,-13.72,0,0
XLMUSDT,behind-1to1-600,5,11,-43.3,-8.67,0,0
XLMUSDT,behind-1to1-7200,5,11,-43.3,-8.67,0,0
XLMUSDT,pct0.5-1to1-3600,3,13,38.8,12.95,0,0
XLMUSDT,pct0.5-1to1-60,5,11,-59.2,-11.84,0,0
XLMUSDT,pct0.5-1to1-600,3,13,-21.2,-7.06,0,0
XLMUSDT,pct0.5-1to1-7200,3,13,38.8,12.95,0,0
XLMUSDT,pct1-1to1-3600,3,13,73.7,24.58,0,0
XLMUSDT,pct1-1to1-60,5,11,-59.2,-11.84,0,0
XLMUSDT,pct1-1to1-600,3,13,39.9,13.30,0,0
XLMUSDT,pct1-1to1-7200,3,13,-88.9,-29.63,0,0
XLMUSDT,pct2-1to1-3600,3,13,8.5,2.83,0,0
XLMUSDT,pct2-1to1-60,5,11,-59.2,-11.84,0,0
XLMUSDT,pct2-1to1-600,3,13,39.9,13.30,0,0
XLMUSDT,pct2-1to1-7200,3,13,-203.6,-67.86,0,0
XLMUSDT,stack2-1to1-3600,4,12,-57.9,-14.47,0,0
XLMUSDT,stack2-1to1-60,6,10,-54.1,-9.02,0,0
XLMUSDT,stack2-1to1-600,4,12,-57.9,-14.47,0,0
XLMUSDT,stack2-1to1-7200,4,12,-57.9,-14.47,0,0
XPLUSDT,at-1to1-3600,3,0,-19.4,-6.46,0,0
XPLUSDT,at-1to1-60,3,0,-19.4,-6.46,0,0
XPLUSDT,at-1to1-600,3,0,-19.4,-6.46,0,0
XPLUSDT,at-1to1-7200,3,0,-19.4,-6.46,0,0
XPLUSDT,behind-1to1-3600,3,0,-7.3,-2.43,0,0
XPLUSDT,behind-1to1-60,3,0,-7.3,-2.43,0,0
XPLUSDT,behind-1to1-600,3,0,-7.3,-2.43,0,0
XPLUSDT,behind-1to1-7200,3,0,-7.3,-2.43,0,0
XPLUSDT,pct0.5-1to1-3600,2,2,107.7,53.86,0,0
XPLUSDT,pct0.5-1to1-60,2,2,-8.8,-4.42,0,0
XPLUSDT,pct0.5-1to1-600,2,2,107.7,53.86,0,0
XPLUSDT,pct0.5-1to1-7200,2,2,107.7,53.86,0,0
XPLUSDT,pct1-1to1-3600,2,2,111.0,55.52,0,0
XPLUSDT,pct1-1to1-60,2,2,-8.8,-4.42,0,0
XPLUSDT,pct1-1to1-600,2,2,119.7,59.84,0,0
XPLUSDT,pct1-1to1-7200,2,2,-8.9,-4.44,0,0
XPLUSDT,pct2-1to1-3600,2,2,106.4,53.22,0,0
XPLUSDT,pct2-1to1-60,2,2,-8.8,-4.42,0,0
XPLUSDT,pct2-1to1-600,2,2,115.1,57.55,0,0
XPLUSDT,pct2-1to1-7200,2,2,104.6,52.32,0,0
